商品名称,券后价,店铺名称,好评数
TP-LINK TL-SG1005工业级 5口全千兆铝合金外壳三路电源输入导轨式壁挂安装工业交换机,349.0,府城网络专营店,7
黛池双层刀片刮胡剃须刀片不锈钢手动双层刀头男老式胡子刀胡须刀胡刀 进口双层1刀架12刀片,16.0,壹旺数码专营店,0
萌牙家萌乐电动牙刷M2儿童软毛全自动7-15岁宝宝大童节日礼物送礼 童真蓝,239.0,萌牙家官方旗舰店,30
美的（Midea）空气循环扇 电风扇家用立式遥控落地扇涡轮换气扇循环对流3D摇头电扇轻音低噪大风力风扇 3D自动摇头循环扇,389.0,美的集团官方旗舰店,3600
美的（Midea）电饭煲家用电饭锅3/4升3-8个人大容量0无涂层316L母婴级不锈钢内胆焖香多功能定时预约煮饭 上盖可拆【0涂层防粘电饭煲】 4L,479.0,美的智慧生活官方旗舰店,1400
Cmdieip德国凯盟 凹面电磁炉套装全套带锅家用3500W大功率商用智能凹面型超薄电磁灶分体式平凹型节能爆炒 纯铜发热盘丨3500W凹面单机丨足功率不虚标,389.0,Cmdieip官方旗舰店,2100
海尔智能除氯饮水机 多功能恒温调奶器 不锈钢热水壶 婴儿冲泡奶粉机温奶器电水壶 智能恒温饮水机 2L,389.0,海尔母婴电器旗舰店,7
飞利浦（PHILIPS）50英寸 4K超高清智慧全面屏电视 金属机身 客厅 远场语音 智能液晶平板电视机 50PUF7099/T3 50英寸 2+32G内存,1549.0,飞利浦智能电视京东自营旗舰店,100
不见不散流浪者S3便携式多功能声卡直播音响户外K歌电吹管乐器广场舞音响 红色（单麦+包+32GU盘+支架）,1650.0,不见不散音响小店,10
赞歌2024真骨传导耳机  运动蓝牙耳机 跑步骑行防水防汗 开放听不伤耳12小时超长续航 太空黑 太空黑/月光白,129.0,赞歌旗舰店,20
雷克沙（Lexar）SD卡相机内存卡V30 UHS-I高速单反相机存储大卡sd卡 128G 读205MB【送3.0读卡器+铝合金卡盒 SILVER SD,189.0,雷克沙Lexar旗舰店,20
miliboo米泊灵睿MUKA KB铝合金碳纤维三脚架相机单反摄影摄像手机视频直播微单支架动态液压云台兼容阿卡 MUKB(碳纤维),1530.0,miliboo三脚架云台旗舰店,100
岑迷YKMC适用随身wifi电池 MF33电池 815060电池 QM600电池 无线路由 815060电池厚8mm),58.0,壹旺数码专营店,0
新款卡通咬线器数据线保护套防折断卡通可爱ins风立体动物手机充电器头缠绕绳适用苹果安卓通用充电线绕线 【玫玫小熊】咬线器+镭射白绕线,13.8,欣珠旗舰店,1
格力（GREE）空调1.5匹新一级能效变频冷暖云佳家用卧室制冷自清洁挂机大1匹壁挂式三级巨省电官方正品 1.5匹 一级能效 16-20㎡ 云佳挂机,2698.0,格力格力物联专卖店,200
美菱（MeiLing）冰箱420升十字对开门四开门多门家用超薄零嵌入式大容量白色冰箱一级能效风冷无霜底部散热电冰箱 【无忧嵌】BCD-420WP9CZX雪域白,2899.0,美菱官方旗舰店,700
小天鹅波轮洗衣机全自动 小钢炮【TB100V83PLUS】水魔方防缠绕 水动银99%除菌 直驱变频 炫彩大屏 10公斤,2199.0,小天鹅洗衣机京东自营旗舰店,990000
美的（Midea）净水器机家用直饮水机管线机壁挂式餐边柜RO反渗透直饮加热一体机接自来水官方排行前十名过滤套装 【制冷套餐】 600G净水器+冷热管线机+滤芯礼包,3668.0,美的净水套装旗舰店,200
妙界N7健腹护腰带腰部按摩器脉冲热敷按摩仪保健加热充电护腰托生日节日礼物男女士 浅蓝色,758.0,妙界旗舰店,90
绿联 蓝牙5.0接收发射器3.5mm无线音频适配器 手机连接aux车载音响Switch电视NS接耳机 蓝牙5.0【接收/发射2合1】8H续航,79.0,绿联三顺专卖店,10
ZDX随身wifi充电仓【专注十三年行业权威品牌三年资深老店】5000毫安大容量移动电源USB充电上网卡托 MIFI 旗舰款（内置电源）,35.0,ZDX网络产品旗舰店,1200
樱花雪顶侧双吸油烟机 7字型抽油烟机家用油烟机升级26立方大吸力变频智能自清洗挥手体感以旧换新 【超薄套餐】液化气5.2kw猛火+28立方变频烟机 上门安装,2249.0,樱花雪厨卫旗舰店,1000
一觅干衣机家用小型消毒烘干衣机可折叠烘衣神器杀菌大容量宇烘衣机便携出差宿舍婴儿快速除湿K28,174.0,一觅京东自营旗舰店,600
凯逸弗（kainifu）白色衬衫男长袖男式商务工装职业衬衣工作服正装 22-白 37/S,68.0,辉卓男装店,2
迪伯斯凯T恤套装男夏季新款青年男士运动T恤套装短袖T恤速干男T恤 白色 L,39.9,峰极服饰专营店,2
拉拉波波凉感24夏季新款设计感辣妹喷绘t恤女修身显瘦拼色短袖LBDB-WSDT31 咖色 M,285.0,LALABOBO旗舰店,5
萧淑妃 两套价 新款仿真丝情侣睡衣春秋季纯色简约休闲可外穿男女士薄款冰丝绸开衫家居服套装 孔雀蓝 女士XXL码 男士L码,139.0,萧淑妃官方旗舰店,8
蝶翠诗（DHC）杏核圆粒磨砂膏100g面部改善角质深层清洁毛孔【官方直售】,85.0,DHC官方旗舰店,3600
科优妍（CAREUMSKIN）舒缓保湿喷雾300ml 玻尿酸补水喷雾舒缓爽肤水化妆水男女 300ml,348.0,科优妍美妆官方旗舰店,20
科优妍（CAREUMSKIN）舒缓保湿修护霜滋润补水面霜肌肤护肤品维稳面霜女 舒缓保湿特护霜30g*2,325.0,科优妍美妆官方旗舰店,70
科优妍（CAREUMSKIN）神经酰胺积雪草舒缓保湿修护面膜 神经酰胺积雪草面膜12片,326.0,科优妍美妆官方旗舰店,70
精心多元修护系列乳液面霜保湿霜精华液抗皱紧致精华水面部补水精华乳 保湿霜,151.0,精心护肤专卖店,40
云工匠经络按摩狗脊柱动力虎按摩器颈背腰部膀胱经神器全身通用刷 【大号经络按摩狗】+送医师经络按摩教程,25.0,堡思曼大药房旗舰店,0
旭艾堂 电热艾灸宝 艾包香包身体热敷包艾绒袋电加热艾灸器随身灸温灸男女士 牡丹款九档控温款,61.0,帝春堂御品卖场店,3200
反转拍视力训练卡儿童眼睛弱视调节仪自动器翻转拍蝴蝶镜 眼科【±0.50D】正负50度,128.8,启焰大药房旗舰店,0
十二药坊奇骨王远红外贴颈肩腰腿疼膏贴颈椎关节疼黑膏贴 一盒4贴,25.91,天天享医疗保健专营店,1
麦可莱奇 一次性平面O型口罩 独立包装 日用防护 防雾霾花粉PM2.5颗粒物 彩色时尚情侣款 防晒 柠檬黄（12只/盒）,4.86,麦可莱奇官方旗舰店,100
采芝林 迎风流泪眼药水 一瓶15毫升 冷风吹干涩發痒眼睛流眼泪 1瓶15ml,31.36,堡思曼大药房旗舰店,0
菲比植萃舒护拉拉裤裤尿不湿洋甘菊精华婴儿尿裤干爽舒适 XL码2片,2.9,菲比 FITTI母婴旗舰店,30
鳄鱼宝宝（CrocoBaby）婴儿童洗发水沐浴露二合一橄榄泡泡型牛奶燕麦新生儿洗护专用 650g婴儿洗发沐浴露*3瓶,80.9,鳄鱼宝宝旗舰店,10
艾惟诺（Aveeno）婴儿润肤乳 天然燕麦补水保湿儿童面霜 宝宝身体乳春秋滋润护肤 每日倍护润肤乳354ml【25年9月效期】,114.0,Aveeno艾惟诺海外旗舰店,1500
蓬松生活卫生干湿两用巾 清洁日常护理 家用 洗脸柔巾 洗脸巾 湿巾 口袋便携湿巾8抽*1提/10包,6.9,蓬松生活旗舰店,100
KEKEBEBE植物精油防护贴 新生婴儿童户外防护卡通贴纸蚊子26贴 防护贴26贴,6.9,KEKEBEBE旗舰店,1
味滋源 纯糯米锅巴 酥脆咸香零食 纯糯米大米锅巴 多种口味 锅巴 纯糯米锅巴 香辣味500g 2件,21.9,小貅食品饮料店,10
匠丫鲜生猪肉猪肘子600g/袋熟食开袋即食下酒菜卤肉猪蹄膀酒宴熟菜 潮卤猪肘 600g,29.9,匠丫鲜生食品官方旗舰店,8
安小离十分梅好混合蜜饯果脯果干西梅干红杏干话梅干金桔干甘草橄榄零食 十分梅好[10种蜜饯混搭组合] [高端装]豪华版/508g一袋,36.0,白天食品店,0
益儿乐老牌子人参味硬糖果清凉润喉散装招待零食正宗花旗参片童年益儿乐 人参糖 250g,9.0,白天食品店,0
SHYSAN桂花水果颗粒莲藕粉羹 500g营养早餐代餐饱腹批发 奇亚籽坚 随机发,17.6,中吉科侨食品店,0
欢乐家 大瓶椰子汁 果肉型植物蛋白饮料 椰奶椰汁饮品 聚餐宴席 【4瓶】椰子汁1L*4瓶,38.9,欢乐家官方旗舰店,300
首力一次性雨鞋套防水雨天防滑儿童雨衣外穿加厚防雨脚套雨靴学生 【中筒】透明白10只,7.74,真子装饰材料旗舰店,10
味滋源鳕鱼肠深海鳕鱼即食鱼肠火腿肠儿童孕妇营养零食添加DHA-3 1份 原味*1袋+芝士味*1袋,14.9,小貅食品饮料店,1
500ml免洗外科手消毒液按压洗手液水洗医用批发 别敏 500ml粉色,16.0,星腾医疗保健专营店,200
【火爆来袭】米吴科学漫画全套1-12册小学生超爱看的科学漫画6-12岁儿童科普童书课外阅读儿童书籍暑假阅读暑假课外书课外 【第三辑】米吴科学漫画9-12册,50.9,烟微月图书专营店,0
上下册自选】2024春秋正版学霸提优大试卷1一2二3三4四5五6六年级下上语文数学英语 江苏专用人教版苏教版译林版小学下册上册同步单元期中期末冲刺检测卷 【24秋】六年级上册 江苏版-语文数学英语套装,71.4,百度书屋图书专营店,300
谯庆堂白芸豆黑咖啡美式咖啡速溶粉无燃糖精零脂糖零脂燃浓缩液 5盒/60袋再贈吨吨,31.0,白天食品店,0
上下册自选】2023-2024非常课课通七年级下上语文数学英语历史政治道德与法制 通城学典7年级初一上册下册同步考点双贯通预习资料练习册 【23秋】英语上册 译林版,29.3,一道泉图书专营店,100
包邮【6月新到】作文通讯杂志2024年1-12月订阅【另有2023全年/半年珍藏可选】 初中版初高中学生中考满分作文书 经典热点时事押题作文素材 【半年订阅+送2个日记本】2024年7-12月,60.0,简妙作文旗舰店,50
皮尔保罗品牌新款女士包包大容量手提包刺绣单肩斜挎包真皮老婆包七夕礼物 【精美刺绣】杏色,455.0,PIERPOLO旗舰店,20
卡拉羊18/22L五维减负防下坠书包小学生1-3-6年级儿童书包双肩背包2199 【18L】薰衣草紫,299.0,卡拉羊官方旗舰店,60
翡笙坊 翡翠手镯 冰糯种玉手镯油青绿色玉镯子正圈平安镯女款处理玉石 62-63mm(附证书+礼盒),1060.0,翡笙坊珠宝旗舰店,100
武当玄岳【武当山发货】108颗混元珠道家多圈老料白玉菩提黑檀木手持手串 108颗混元珠（做好功课发出）,89.0,武当山文创旗舰店,30
炊大皇（COOKER KING）传世铁锅炒锅40cm无涂层铸铁炒菜锅燃气煤气电磁炉通用炖锅C40D2,204.0,炊大皇烹饪锅具京东自营旗舰店,3
十八子作 砍骨刀菜刀熟食鸡鸭鹅烧腊刀酒店厨师专用专业加厚斩切刀s216- 大号烧腊斩切刀【前切后斩】,139.5,十八子作万和行专卖店,20
王麻子刀具套装  晶钻菜刀家用厨房切片切菜砍骨水果刀三德刀剪刀 白月光 6件套,679.0,王麻子官方旗舰店,30
REVOMAX无螺纹塑料杯小圆瓶男女士学生儿童高颜值随手杯子锐虎tritan水杯 【小圆瓶-Tritan】非凡洋红 592ml 下单礼品：杯刷+冰袋+大眼睛贴纸,118.0,REVOMAX旗舰店,10
欧菲斯（OFEIS）牛奶杯便携微波炉加热豆浆咖啡早餐刻度玻璃水杯子 300ML-牛奶玻璃杯（钢盖）,52.0,欧菲斯玉詹专卖店,2
苏泊尔保温杯316L不锈钢车载宽口吸吸泡茶杯女大容量便携冰桶吸管杯嫩绿,94.0,苏泊尔（SUPOR）厨具京东自营旗舰店,300
高闪洞洞盲盒女生生日礼物动动乐盲盒一整套108洞封面男孩女孩小卖部 110入玉桂枸+洞外奖品,45.78,高闪玩具旗舰店,30
【多品可选 】张宇2025张宇8套卷 张宇4套卷 张宇8+4考研数学2025张宇八套卷+四套卷 可搭配李林6+4徐涛6套卷肖四肖八米鹏6+3使用 自选 【数学二】张宇最后8套卷+4套卷,37.0,智泓图书官方旗舰店,0
贤聚和雨刮器 雨刷 雨刮片 华晨宝马专用 原装静音 适用于 16至23款宝马1系 118i 120i 125i 前雨刷一对装,77.34,贤聚和汽车用品专营店,20
富贵鸟皮鞋男春夏季皮凉鞋男真皮透气洞洞镂空皮鞋商务正装鞋牛皮休闲鞋 FG0152黑色【镂空款】 42,368.0,富贵鸟路易专卖店,30
木林森男鞋春夏季休闲鞋网鞋透气网面飞织鞋软底跑步运动老北京布鞋子男 MLS18963[灰色] 250mm [40码],188.0,木林森路易专卖店,40
富贵鸟凉鞋男真皮凉鞋夏季男鞋运动软底防滑沙滩鞋牛皮魔术贴男士凉鞋 FG0163棕色 42,218.0,富贵鸟路易专卖店,1
木林森女鞋中老年妈妈皮鞋女深口真皮平底单鞋女老人软底女士鞋子圆头 MLS206002【棕色】 235mm  【37码】,268.0,木林森路易专卖店,10
凯逸弗（kainifu）帆布鞋女新款春季小白鞋子平底板鞋懒人鞋一脚蹬半托 白色 35,88.0,辉卓鞋靴店,0
至初（A2）a2至初 较大婴儿配方奶粉2段 新西兰进口 新国标 1罐 【验证新客 享345元】,358.0,a2至初母婴旗舰店,800
bebebus装仔纸尿裤拉拉裤超薄透气干爽男女宝通用尿不湿学步裤 纸尿裤L(一提6小包共36片),104.9,亲亲宝贝母婴用品店,900
怀庄1983怀庄酒 53度 酱香型白酒 纯粮食酿造 固态法口粮酒 高档酒水 送礼 53度 1500mL 1坛 （前途如意）,499.0,酒二代酒类专营店,100
拉拉波波年春季新款彩虹老花开襟短卫衣女连帽可爱图案LBCA-WSTS26 棕色 L,847.0,LALABOBO旗舰店,2
拉拉波波年春季新款老花字母夹克女短款上衣外套LBCA-WSJW11 粉红色 L,582.0,LALABOBO旗舰店,0
拉拉波波新款设计感破洞纯棉高腰牛仔裤女做旧显瘦休闲九分裤L21E-WXZC31 浅蓝白 27/170,392.0,LALABOBO旗舰店,4
拉拉波波24夏新款设计感招财熊休闲裤女多巴胺高腰阔腿工装裤LBDA-WXZC54 紫色 常规 25,1146.5,LALABOBO旗舰店,0
拉拉波波2024夏新款设计感背带牛仔短裙高腰显瘦a字减龄百褶裙LBDB-WLZY30 中蓝白 26,947.0,LALABOBO旗舰店,0
拉拉波波2024新款多巴胺粉可爱a字半身裙防走光高腰显瘦短裙女LBDA-WXZQ22 粉色 常规 M,546.7,LALABOBO旗舰店,0
软底轻便网面运动鞋女透气运动鞋韩版百搭跑步鞋 黑色 35,108.0,辉卓运动户外店,0
亚瑟士（ASICS）亚瑟士新款篮球鞋UNPRE ARS LOW低帮缓震实战比赛运动鞋篮球鞋 1063A056-002黑/粉 ARS LOW 42.5 =270MM,489.0,博威体育用品专营店,1
跑步运动短裤女健身房速干假两件瑜伽紧身短裤高腰外穿训练休闲裤 精灵绿 S,68.0,同茂运动户外店,0
健身套装男晨跑步服马拉松训练服背心夏季薄款短袖短裤运动两件套 白色 XL,58.0,同茂运动户外店,0
九牧（JOMOO）淋浴花洒套装增压花洒淋雨花洒空气能顶喷头莲蓬头硬管淋浴器 【镇店款】增压花洒套装,529.0,九牧家装旗舰店,1900
九牧（JOMOO） 硬管淋浴器镀铬挂钩 简易快拆双钩设计 外观电镀 直径22硬管专用 990703-1B-2,6.0,九牧家装旗舰店,100
九牧（JOMOO）面盆龙头抽拉旋转多功能水龙头双模式冷热防烫漱口台盆卫生间龙头 【枪灰漱口洁面抽拉】32344,529.0,九牧家装旗舰店,2
九牧（JOMOO）马桶抗菌一级水效稀土抗菌坐便器暴风冲刷德国iF大奖11383 无棱内壁【脲醛盖板】11383-2 400坑距(2515城包安装),1949.0,九牧全屋定制官方旗舰店,80
美标沐舍浅陶咖色挂墙式浴室柜浴室镜柜组合简约陶瓷洗脸盆可落地可挂 80cm 柜体+镜柜,2549.0,美标卫浴官方旗舰店,3
九牧（JOMOO） 厨房大单槽大容量加厚不锈钢手工单槽套餐洗碗台上台下洗菜池 手工单槽06158【配旋转龙头】,1043.0,九牧家装旗舰店,90
九牧（JOMOO）起泡器厨房水龙头防溅头过滤嘴厨房面盆通用双出水龙头延伸器 720°旋转双水花-02308,51.0,九牧全屋定制官方旗舰店,10
圣劳伦斯暖气片家用电加热卫生间浴室背篓置物架毛巾加热架烘干除湿取暖器 右控温电加热置物架高 800mm,1183.0,圣劳伦斯官方旗舰店,0
农夫山泉饮用天然水380ml*24瓶饮用水整箱批发 饮用天然水380ml*24瓶【红瓶】,32.9,栖云食品专营店,1
欣珠招财手腕绳女ins手机挂绳短款手提红绳手机挂饰招财猫挂件小吊坠情侣款礼物手绳夹片式吊绳 【红色】纳福猫编织粗手绳+红色夹片+金色圆扣,20.0,欣珠旗舰店,4
乐歌（Loctek） 乐歌智能站立办公升降台 电脑升降办公电脑桌支架桌面升降 MN3 白色,279.0,乐歌旗舰店,500
拉拉波波夏新品毛球辣妹修身短款针织吊带背心|L22B-WQHF11商场同款 粉色 S/160,163.8,LALABOBO旗舰店,1
拉拉波波24夏季新款设计感立体熊背带牛仔短裤女纯棉休闲减龄LBDB-WLZT11 白牛 24,847.0,LALABOBO旗舰店,0
GEEZORO纯棉长筒袜子秋冬复古高筒袜女秋冬学风院腿袜小腿袜JK学生袜子 咖啡+卡其 2双装 均码,19.9,GEEZORO服饰旗舰店,0
单飞燕专业毽子鞋2024夏季新款男女爆米花底踢毽子官方专用鞋运动板鞋子 钻石黑夏季透气+弹性软胶鞋底 42,148.0,单飞燕运动鞋旗舰店,1
【药房直售】蚂蚁农场  大麦若叶青汁膳食纤维大麦清汁代餐粉 1盒体验装,51.0,艾薇容大药房旗舰店,0
诺丽果酵素 诺丽果粉诺丽粉剂日晒干果粉酵素诺尼果诺丽果纯正 noni果粉 诺丽果粉,88.0,艾薇容大药房旗舰店,0
北京同仁堂 原料柴芩温i胆汤丸 传统工艺 药食同源 原方配比 内廷上用 买三送二/巩固周期[5瓶装],172.0,怡源泽峰中医保健专营店,0
鱼跃血糖GU200系列尿酸检测仪家用仪器仪试纸精准老人简易操作院 200型号尿酸试纸25片+针棉,49.0,艾薇容大药房旗舰店,1
通用适配欧姆龙制氧机配件JY-106W/Y-309W二级过滤器一级过滤棉装 309W二级过滤器5个,70.46,启焰大药房旗舰店,1
【药房直售】欧姆龙电子血压计HEM-7130家用老人上臂式全自动高精准血压测量仪欧姆龙7133同芯 【标配】(含原装电源适配器+收纳包+联保两年),297.7,启焰大药房旗舰店,3
Babyfirst宝贝第一耀至婴儿童安全座椅汽车用9月-12岁i-Size宝宝车载 北极灰智能款i-Size版,3080.0,Babyfirst 宝贝第一官方旗舰店,200
